new_id,old_id,EGFR,CDH1,ESR1,GATA3,H3F3B,MKI67,ACTA2,VIM,CASP3,ERBB2,TP53,KRT19,PGR,MYC,FN1,KRT14,SNAI2,MS4A1,VWF,KRT5,CD44,PTPRC,CD68,CD3E,CA9,KRT8,KRT7,TWIST1,RPS6,MTOR
676,not_cohort,0.0894,-1.296296296,0.2004,0.5179,0.6476,0.027,1.6406,0.867403148,-1.2081,0.9393,-0.5707,0.8498,-1.0321,-0.8113,-0.2334,0.2162,0.511,-1.7815,0.8315,1.1592,-0.1998,-0.2813,-1.5319,-0.5528,-0.0289,-0.1151,3.970656,0.549,0.448,-0.7418
677,not_cohort,0.3372,-1.003703704,0.7408,0.5028,0.6677,0.9767,2.0084,1.88376804,-1.193,0.1051,0.2047,0.3492,0.1407,-0.108,-0.8348,0.4601,0.5686,-1.96925,1.3056,1.7211,-0.1505,-0.288,-0.7454,0.2811,0.2036,-0.1886,4.686288,-0.4444,1.0065,0.0923
678,not_cohort,-0.3786,-2.37962963,0.5935,0.7691,-0.0374,-2.3107,-2.1218,-0.241655092,-0.0841,0.122,-0.8983,0.2269,-0.297,-0.115,-0.1093,0.5133,-0.7712,-1.11725,1.0468,-0.1202,0.8043,0.4531,0.0247,0.8438,0.0227,-1.0381,-0.952,-0.7423,-0.5347,0.922
679,not_cohort,0.1218,-2.409490741,0.7679,0.1376,-0.4149,-1.7727,-1.2546,1.586388208,-0.8962,0.4512,0.0223,-0.4768,-0.9898,-1.2199,-1.2426,-0.1219,-0.2698,0.98975,1.6955,-1.1057,1.2452,-0.3714,-0.2424,0.1885,-0.5525,-0.7921,-2.168928,0.3474,-0.2855,-0.3593
680,not_cohort,0.0652,-1.921296296,0.5911,0.6584,-1.2435,1.3739,0.6288,-1.144124052,0.3702,0.2294,0.73,0.2744,1.0675,-1.5438,-0.8907,-0.0837,0.2464,-1.53,-1.4125,0.9481,-0.627,-0.9382,-1.3276,-0.2904,-0.626,-0.6232,3.446512,-0.6132,-0.1267,0.2238
681,not_cohort,0.2716,-2.002777778,0.7943,0.6168,-0.2751,-0.1361,1.5688,2.679952252,-1.1156,0.36,-0.485,0.5986,0.3587,-0.4436,-0.7979,-0.6047,0.1442,1.34925,1.7521,1.0485,-1.4111,-1.0047,-0.9502,-0.3678,-0.5603,-0.8066,4.106656,-0.2859,0.2818,0.7035
682,not_cohort,1.4862,-0.43287037,-0.7232,-0.9485,-0.784,1.1579,0.1048,-1.992227412,0.761,0.1171,0.2484,0.4245,-0.7077,-0.2334,-1.6064,1.3695,-0.6383,-1.62525,0.5234,0.5484,0.4212,-0.6215,-0.9724,0.0629,1.3013,0.6427,1.970912,-1.0157,-0.6621,0.3705
683,not_cohort,-0.319,-0.111805556,0.065,0.4162,1.1513,-3.2321,-0.7362,1.83619814,0.348,0.6946,0.1701,0.4457,0.5518,0.3896,-0.5849,-1.7843,-0.4565,-1.10425,0.862,-0.3895,0.4895,0.9784,-0.9229,1.2512,-0.6265,0.6827,0.207808,0.1146,0.3493,-0.0366
684,not_cohort,0.8329,0.563194444,-0.0808,0.0401,0.8029,-0.0906,2.2162,3.535938624,-1.1413,-0.3172,0.1467,-0.7723,0.9429,0.2203,-0.8412,0.1141,0.7051,-0.7535,2.0276,0.8718,0.0387,-0.299,-0.706,-0.3114,-0.6799,-0.7051,2.293776,0.69,0.3238,0.5551
685,not_cohort,-0.3411,-1.362962963,0.89,0.5462,-0.1963,0.7966,0.1934,3.573450888,-1.0553,0.2323,0.5557,0.3974,2.8074,-0.02,0.3406,-0.2425,-0.2179,-4.357,-0.0157,0.0658,0.7346,-0.9683,-0.7589,-0.8545,0.3425,-0.1675,1.272416,-0.8344,-0.3744,-0.02
686,cohort,0.0724,-1.5156893,0.6177,0.2511,-0.174,-1.5792,0.8008,1.843972421,-0.8166,0.6947,-0.1722,0.5964,-1.2523,-1.5947,-0.9779,0.7016,-0.0183,0.48175,1.3297,-0.1025,-0.4021,-0.8365,-1.1624,-0.7896,-0.9567,-0.1388,-0.52088,-0.6424,0.4875,1.2353
687,not_cohort,-0.7114,-1.503240741,0.9619,1.1438,0.478,0.1773,1.4486,-1.939764608,-0.5254,0.3335,0.654,0.3853,1.6522,-1.1388,-0.2397,0.1527,-0.8358,0.59575,-0.0602,0.1955,1.0103,-0.5,-0.9215,-1.1299,-0.4462,-0.1875,0.492592,-1.3163,0.2822,0.179
688,not_cohort,-0.5365,0.275925926,1.0569,0.6793,0.7493,1.9541,-1.662,-0.461835772,0.744,1.2156,0.1799,1.059,-0.8507,-0.3517,0.1457,-2.5137,-0.6769,-0.522,-0.0404,-0.9054,0.4839,-0.4532,-0.0837,-0.493,-0.3306,1.7174,-1.980704,0.7428,-0.8741,-0.2605
689,not_cohort,-0.6347,-3.891203704,0.5258,1.4091,-0.5988,0.3321,-0.9324,-3.107265868,-0.5415,0.0727,0.6345,0.1183,0.5523,-0.2441,-0.3505,-0.0824,-0.6726,-0.8135,-0.0678,-0.777,0.6571,-0.7718,-0.3827,-0.1298,-0.7401,0.5939,-1.636352,-1.0295,-0.0418,-0.0816
690,not_cohort,-0.6237,-4.325925926,0.7784,1.3038,-0.4085,0.3752,-0.3104,-2.058553444,-0.3741,0.0258,-0.5475,0.9168,0.121,-1.3181,0.1583,0.3916,-0.4776,-2.8955,-0.6526,0.1386,0.2898,-1.074,-0.6601,-0.9925,-0.4175,1.1189,1.139408,-1.0162,-2.7286,0.9368
691,not_cohort,-0.5838,0.445138889,0.482,0.9151,-0.6885,0.9789,-0.7764,0.67413344,-0.2592,-0.5908,1.0453,-0.4384,-0.9579,0.2288,1.6532,0.2749,0.361,-1.8535,-0.0324,-0.9779,-0.2423,0.0827,0.4956,-0.3733,-0.4513,0.4092,-3.544976,-0.5498,-1.3614,0.8714
692,not_cohort,1.092,-5.0375,0.4224,0.5662,1.0612,-0.0531,2.2626,1.88376804,-1.8789,0.0003,0.7434,0.1366,0.8553,1.2091,-1.2854,0.4739,1.172,-0.3025,0.8481,2.0975,1.2361,-0.782,-0.8137,-0.0427,-0.6545,-0.322,5.205808,0.0717,0.8677,1.6747
693,not_cohort,0.0167,-1.111111111,0.2768,0.4608,-1.1485,0.0059,0.7338,1.956346116,-0.1712,-0.1798,1.224,0.6162,0.9768,-0.2826,1.4715,0.3852,1.6264,-4.99425,-0.2205,-1.0545,1.4769,-0.3939,0.205,-0.1759,-0.7041,0.9819,-3.177776,-0.047,-0.263,0.7164
694,not_cohort,-0.5394,-0.277777778,0.3229,1.4198,0.4292,-0.9578,-0.6168,-0.131292924,0.3903,-0.304,0.0924,0.6546,-0.6418,-0.3139,-1.1442,0.2379,-0.4685,-0.24925,1.5929,-0.8033,0.5332,-0.5124,-1.0334,0.2331,-0.2958,-0.5724,-1.962752,-0.4743,0.3119,0.2896
695,not_cohort,-0.5395,-2.841666667,0.9522,0.7485,-0.2577,0.2065,0.2548,-0.449331684,-1.0752,0.0093,0.1955,0.6475,1.8664,-0.8863,-0.4719,-0.0524,-0.5738,-2.3675,1.3056,-0.975,1.5666,-1.8873,-0.2708,-0.8056,-0.5505,0.2019,-2.854912,-0.9271,-0.3235,0.7365
696,not_cohort,0.8557,-1.954398148,0.2682,0.8791,0.8484,-0.1521,2.2558,2.148256684,-1.2327,0.0139,-0.0362,-0.0349,-0.4819,0.4254,-0.5847,0.2821,1.8345,-1.872,1.1276,1.4672,0.6763,0.5168,-0.5006,0.3453,-0.6446,-0.9126,4.530976,-0.46,0.2351,-0.3436
697,not_cohort,-0.4004,3.214814815,0.733,0.6989,0.1445,0.0662,-3.362,-3.141788024,-0.3695,0.3361,-0.3554,0.9818,1.066,-1.3341,-0.7542,-1.0454,0.3243,0.55625,-1.656,-1.1157,-0.2821,-1.5619,-0.9445,-0.8758,-0.1608,0.435,-3.089648,-0.9782,-2.0784,1.0172
698,not_cohort,-0.1788,1.533796296,0.8865,-0.0983,0.1178,-2.788,0.112,4.714313004,-1.202,0.1426,0.7628,0.7118,0.2698,0.5578,-0.6117,0.7449,0.0095,-1.51675,1.5199,0.3344,0.7793,0.3555,-0.2581,0.6297,0.7046,-0.0465,1.379584,0.6844,0.3979,1.2608
699,not_cohort,-0.6636,1.083333333,0.883,0.8301,-0.4796,-2.6144,-0.4806,-0.997065104,-1.0948,0.1178,-0.9483,0.7815,-0.0521,-0.3935,-0.642,0.8731,-1.0928,0.239,0.3357,-0.2291,1.4737,-1.0004,-0.6598,-0.6728,0.9059,0.5778,-0.262208,-0.7506,0.206,1.2749
700,not_cohort,-0.1717,3.645601852,0.7296,0.1508,0.131,-2.2832,-0.1462,0.166358736,-0.6381,0.0328,0.3924,-0.164,-0.0571,-0.2355,-0.3669,-0.1139,-0.2541,-4.365,0.8168,0.3145,0.9449,-1.1026,-0.8637,0.0457,0.7805,0.4359,1.106224,0.0562,-0.239,0.8911
701,not_cohort,-0.5053,-2.621064815,1.122,0.7293,1.3129,0.2136,0.739,0.267478752,-2.0565,-0.5013,-1.0614,0.6917,-0.8952,0.7556,0.5486,-2.2162,0.4936,1.92225,0.3257,-0.8455,-2.0509,-0.9224,-0.07,-0.1454,-0.7089,0.1363,-1.81424,0.5561,-0.2565,1.9175
702,not_cohort,0.0937,0.360185185,0.285,0.9133,-0.3555,0.23,0.8338,1.300968808,0.3508,-0.7689,0.389,0.0456,0.7305,-0.1105,0.4707,0.661,1.0526,-1.71775,0.71,0.6662,-0.2813,-0.0752,-0.0024,-0.0876,-0.5118,0.5,1.476144,0.1505,0.0494,-0.3823
703,not_cohort,-0.1536,-2.831944444,0.7024,0.6332,-0.1002,-0.6903,1.3708,2.431773288,-1.0931,-0.1069,0.7884,0.467,1.6455,-1.1017,0.4113,0.6332,0.4832,1.4225,-0.4546,-0.217,1.2021,-0.7125,-0.7159,-0.7319,-0.4907,0.1558,-0.323136,0.4339,-0.5138,2.0324
704,not_cohort,0.222,1.023842593,0.255,0.3338,0.4023,-2.3632,1.482,1.740242856,-0.0346,-0.4218,0.993,-0.2129,-0.2481,0.1752,0.4732,0.9463,0.779,-2.66275,0.6816,0.2987,0.0312,0.1892,0.8883,0.662,-0.6554,0.0727,1.892032,1.0832,-0.6214,0.9804
705,not_cohort,-1.1758,-0.687268519,0.747,0.6295,1.3869,-0.5416,-2.7596,0.667881396,-0.8224,-1.098,-1.1786,0.6583,-0.2045,1.124,-0.9754,0.1878,-0.1534,7.5455,-0.192,-0.6807,0.0995,0.77,0.2105,1.3305,-0.3802,-0.0005,-2.015248,-0.1592,0.0306,1.3719
706,not_cohort,-0.3122,0.303240741,0.1522,0.5567,-0.7198,0.22,-0.366,-0.392519632,0.1636,-0.1438,0.3896,0.696,0.9459,0.0242,-0.7479,0.8583,-0.3702,-1.0245,1.0671,0.0184,-1.05,0.2154,-0.4206,1.0639,-0.5507,0.3908,-0.134096,-0.6591,-0.4717,0.5352
707,cohort,-0.4545,-2.469393004,0.4035,1.0912,0.6116,-1.3129,0.9304,1.455802037,-0.6871,-0.485,0.1115,-0.5599,-0.0608,0.4453,-0.6545,-2.1549,-0.6245,1.3625,0.7386,-1.0582,1.1593,0.9616,0.159,0.766,-0.5273,-0.6545,-3.574896,-0.1641,-0.0549,0.7252
708,not_cohort,-0.0012,-2.602083333,0.1385,0.4283,0.6065,-0.6304,0.967,1.865555564,-1.528,-0.1016,-0.5886,-0.0257,0.1173,-1.606,1.4814,-0.5773,1.2811,-0.099,-0.1586,-0.3017,1.004,-0.0867,-0.4299,-0.0761,-0.2049,-0.6321,-0.150144,0.2721,0.1307,0.4868
709,not_cohort,1.2071,-1.675925926,-0.397,-0.1547,1.6026,-0.1674,3.5426,2.97108004,-1.6981,-0.4566,1.2713,-0.2471,-0.42,1.9726,-1.1333,0.4739,1.5105,-1.75475,0.9876,1.7724,0.8129,-0.9144,-1.3303,0.1323,-0.7564,-1.2559,4.64848,-0.3661,2.2701,0.7274
710,not_cohort,0.056,-0.203009259,0.5996,0.2362,1.3866,-0.3109,0.5084,-0.904099928,-0.7785,-0.4214,-1.583,-0.6986,-0.873,0.2127,-1.5315,-0.1195,0.0654,1.5965,1.3834,0.9677,0.5504,-0.904,-1.2239,0.5087,-0.7658,-1.1549,2.162128,-0.6351,0.3102,0.0784
711,not_cohort,-0.5844,0.304166667,0.9862,0.46,-0.1306,-0.6213,1.509,-0.57491622,-0.3638,0.2993,0.671,0.4458,1.2404,-0.9342,0.0146,0.0648,1.1225,-0.92725,0.5602,-0.5113,1.0903,-0.4975,-0.6886,-1.2888,-0.2341,0.5478,-2.485264,-0.8647,-0.2178,1.4954
712,cohort,-0.5917,-0.472479424,0.9048,0.7568,-0.2867,0.4528,0.0014,0.857236781,0.1832,0.0282,-0.0507,0.8178,-0.3978,-0.6609,-0.3454,-0.2143,-0.7487,0.68825,0.9119,1.3004,-1.308,-0.3617,0.531,0.9386,-0.0784,1.2116,3.42312,-1.2535,-0.3303,1.6897
713,not_cohort,-0.0027,0.066666667,0.6151,0.47,1.5113,-0.3042,1.2458,1.04110124,-0.7918,0.18,1.0873,0.3355,-0.4457,0.1123,-1.4496,-0.4834,0.5948,0.3125,0.9008,0.7224,2.1813,-0.7388,-1.0548,-0.2661,-0.5398,-0.4569,3.2504,-0.6337,0.4512,1.3235
714,not_cohort,-1.1155,1.494907407,-0.1141,0.3491,1.223,-0.0889,-1.5736,-0.22969466,1.0612,-0.7785,-0.2006,-0.1897,-0.8179,-1.6947,-0.154,0.7789,-1.1637,3.07275,-0.4386,-0.2591,0.9178,0.5992,-0.0108,2.7206,-0.3588,1.141,0.12648,-1.2689,0.7196,0.4079
715,not_cohort,-0.6477,-0.151157407,0.8431,0.5196,-0.3736,0.0469,-1.9726,-2.17054658,-1.2578,-0.2342,0.97,0.7521,0.1728,-0.8552,-0.4775,0.8409,-0.8882,-2.64325,-0.4446,-0.3357,-1.283,0.0167,-0.5957,0.8369,-0.6748,1.1352,-0.477632,-0.9424,-1.0419,0.3965
716,not_cohort,-0.0249,0.19212963,1.0671,0.701,1.9117,-0.3117,-2.5022,-0.291127788,-0.9529,0.4225,-1.1716,0.8163,-0.6852,0.313,-1.2689,0.2253,-0.5812,1.25025,0.8208,-0.4917,2.4381,-0.6806,-0.6373,-0.5975,-0.5492,-0.366,-1.922224,-0.8545,-0.1297,0.4391
717,not_cohort,0.37,-1.655555556,0.5781,0.7908,1.909,-0.8694,2.5822,-1.449930552,-1.83,0.3181,-0.8132,-0.4759,0.5472,0.6138,-1.1092,0.4056,0.1552,-3.53675,1.2163,1.3033,0.5999,-0.4153,-1.1315,0.8707,-0.1776,0.1764,4.548656,-1.1203,0.8115,1.461
718,not_cohort,-0.5008,-1.790972222,0.7563,0.5949,1.2587,0.5414,-0.1826,-0.757856464,-2.0221,0.3109,-0.2115,0.4549,-0.4077,-2.1716,0.6414,0.7358,0.1066,-1.54325,-0.9577,-0.1739,0.7487,-0.9616,-0.629,-0.6483,1.1873,0.5455,-1.550128,-0.0891,-1.1188,0.7625
719,not_cohort,-0.4754,1.178472222,1.0286,0.4308,-0.0779,-0.023,-1.4402,-1.043547692,-1.0601,-0.1179,0.2151,0.033,1.8502,0.0145,0.0604,-0.4928,0.0282,-2.42775,0.1795,-0.3055,1.2721,-0.7537,-0.9871,-1.4197,-0.1274,0.668,-0.415072,-0.5352,1.0196,-1.6166
720,not_cohort,-0.6846,1.186342593,1.0192,0.3502,-2.4184,-0.0717,-2.302,-2.951508424,0.1524,0.3115,1.484,0.4526,-0.7605,-1.7742,-1.0014,1.458,-0.9954,2.74725,-0.2023,-0.8258,0.9712,-0.8806,-0.5688,0.2839,-0.5401,1.1287,-1.552032,1.0892,0.0547,0.2547
721,not_cohort,-0.4143,-0.384259259,0.5354,0.3749,-1.0191,-0.0874,1.042,1.100359744,0.3757,-0.061,0.6055,0.7078,0.5113,-0.3142,0.722,0.574,0.5304,1.57925,-0.3084,-0.3971,0.0091,-0.7428,0.6265,-0.5024,1.245,1.2117,-1.340144,-0.1769,-0.4075,0.1053
722,cohort,-0.1957,-1.665380658,0.6448,0.8149,0.17,-0.1655,0.1194,1.271176459,-1.2961,-0.3457,0.0466,0.7252,1.6467,-1.1641,0.0005,0.7635,0.8896,-1.7315,-0.2543,0.5558,1.7786,-1.4436,-1.2245,-0.4739,-0.5122,1.0515,2.377824,-0.0011,1.6005,0.2197
723,not_cohort,1.1908,3.893055556,-0.7243,-1.063,-1.8459,0.089,-0.2708,-0.181581104,0.9335,0.5976,-0.7835,-0.5447,-0.9326,1.0664,-0.562,-0.2623,0.5571,1.46225,0.9389,1.9295,1.632,0.2948,-0.163,0.4433,2.7515,-1.0534,-1.020816,-0.8707,0.8958,0.5914
724,cohort,0.7407,0.112654321,0.6234,0.2906,1.569,0.0143,2.3878,1.73241421,-1.277,-1.4244,1.7171,0.0895,-0.2034,1.0341,-1.4328,-0.389,0.9749,1.257,0.6742,1.1832,1.9553,-0.4249,-0.9179,-0.099,1.3166,-0.997,3.442704,0.9677,2.0512,-0.0618
725,not_cohort,-1.2117,1.331944444,1.0391,0.7068,-0.0847,0.513,-2.4696,-3.423130004,-2.0162,-0.2197,0.5002,0.3886,-0.8418,0.4934,-0.808,0.0399,-0.8711,-0.861,-0.9164,-0.8903,0.1711,0.36,-0.1291,-0.791,-0.2878,0.2553,-1.969552,-1.2039,0.5376,-1.3373
726,not_cohort,-1.0198,0.535185185,1.3462,1.0808,1.9024,-0.6233,-0.8206,-3.252693848,-1.1526,-0.6261,-1.0069,0.3009,0.2479,-0.9041,-0.6316,-1.3386,-1.0784,3.027,-0.7883,-1.1263,0.8721,-0.1002,-1.0379,-0.6368,-0.4071,-1.2056,-3.030624,-0.9218,0.8218,2.0057
727,not_cohort,-0.5394,-1.858101852,0.5763,1.1445,0.5282,-0.3107,0.9102,0.618952356,-0.4483,-0.317,0.1899,0.58,-0.1325,0.4241,-0.1359,-0.5681,0.4731,0.09675,0.9395,0.1723,1.0251,-0.7542,-0.8698,0.444,-0.4968,0.6792,1.225904,-0.2785,0.6138,-0.9687
728,not_cohort,-0.697,-1.355324074,1.1366,0.6757,0.4825,0.0197,1.125,-0.143525184,-1.5462,-0.2942,1.3016,0.0435,1.0547,-0.2153,-0.0027,0.1386,1.0961,1.573,-0.2476,-0.7098,0.5706,-0.9481,-0.8516,-0.389,-0.4942,0.0317,-1.1968,0.0681,-0.1463,-0.3265
729,cohort,-0.4283,-1.529063786,1.126,1.035,-0.8669,0.9474,-1.0954,-0.073719754,-1.7409,0.4004,0.0214,0.3565,-0.8826,-1.5813,0.0571,0.5382,0.4265,-4.58225,0.171,-0.5735,2.4742,-0.747,-0.6896,-1.0204,-0.6996,-0.0619,-1.937184,-0.3119,-0.6005,0.8458
730,not_cohort,-0.4303,6.813194444,0.8892,0.8469,0.9419,-3.0443,-1.4768,1.54398304,0.0902,0.157,0.5689,0.4565,-0.8791,-0.0339,-0.8834,-0.0398,0.0777,-1.23325,-0.7788,-1.0983,-0.6438,-0.0418,-0.1164,0.1586,-0.4807,0.6493,-2.994992,-0.6228,-0.1214,-1.1781
731,not_cohort,-0.1893,-3.094444444,0.7292,0.51,-0.4071,-2.9562,-0.0814,2.482605124,-0.3123,-0.2225,0.9395,0.4581,-0.7467,-0.4456,-0.9016,0.6596,-0.9051,2.6195,0.8417,-0.6458,-0.5443,-0.8049,-0.9678,1.2149,-0.2674,1.0123,-0.468384,-0.4573,0.336,1.2464
732,not_cohort,0.5739,-1.945601852,0.2584,0.6223,-0.4237,-0.397,1.509,1.2028389,-1.0087,0.374,0.2701,0.3234,0.9607,0.5774,0.1532,0.5991,1.1255,-1.41325,0.0449,0.8676,0.2698,-1.0728,0.4844,-0.5797,-0.2641,0.3483,2.341376,-0.4914,0.9637,1.4854
733,not_cohort,-0.9224,5.457407407,0.8911,0.267,-0.0841,0.6601,-0.6428,1.139231148,-0.0018,-0.7528,1.2032,-1.2082,-0.5931,1.1733,-0.0754,-1.8136,0.6247,-2.703,-0.5124,-0.7063,2.5746,0.3202,0.1156,-0.372,-0.4309,0.1956,-3.143504,1.4082,0.6403,0.6337
734,not_cohort,1.8422,2.222916667,0.6126,0.4399,0.8355,0.366,0.8338,-1.051430704,-0.5811,0.5477,-0.0499,0.3813,-0.3749,-0.527,-1.0813,-3.1575,1.3839,-0.06225,2.6696,-0.8834,-0.8301,-0.4201,-1.6432,-0.1067,0.3188,-1.0038,-2.795072,5.6541,-0.9548,-0.5511
735,not_cohort,-0.7838,1.726157407,0.9997,0.6448,0.848,0.4997,-2.6256,-8.222525172,-2.958,0.6043,-0.2273,0.8293,-0.5488,0.7207,-1.1472,-0.8085,-1.4237,1.0405,-1.1322,-1.0565,1.3362,-0.9383,-1.2525,-1.0675,-0.8335,0.2721,-2.81248,-1.4474,-0.5895,2.6842
736,not_cohort,-0.2931,0.200925926,0.9533,0.7822,-0.343,0.2332,0.483,0.28270112,-1.2247,-1.804,0.7343,-0.4288,0.1249,0.6,-0.625,-0.1977,1.0047,0.02825,1.208,-0.7461,1.8018,0.3307,-0.2452,0.2988,-1.2003,-0.9941,-1.141584,-0.4409,-0.274,0.1606
737,not_cohort,-0.0824,-3.584490741,-0.34,-0.7219,-0.5979,-0.9329,1.049,1.710885432,-0.7416,-0.4443,1.2595,0.0319,1.4962,-0.0776,0.2677,0.6968,0.9976,1.075,0.1192,-0.24,0.0251,0.3093,-0.2032,0.1832,-0.0839,0.6062,-1.00776,0.5282,1.1863,0.7946
738,not_cohort,-0.5443,-2.441666667,1.0081,0.8147,0.3746,-0.2665,-0.4456,0.114439588,0.1101,-0.1143,0.5235,0.4962,1.7233,-1.0633,-0.4704,-0.6578,-0.1854,-1.12125,1.5776,-0.557,0.0813,-0.9075,-0.9476,-1.401,-0.8188,-0.3701,-1.18184,-1.462,-0.4577,1.0312
739,cohort,-1.0427,-0.279320988,1.0278,1.3194,0.7946,-0.2232,-3.4104,-5.27259335,-1.0031,0.662,-0.7972,0.6205,-0.7343,0.131,-0.7197,-0.167,-1.3213,1.393,-0.9263,-0.226,1.7127,-0.1194,-1.2449,-0.6167,-0.5642,0.8215,0.042432,-1.9549,0.0728,0.269
740,not_cohort,-0.5502,0.813888889,0.964,0.711,0.155,0.022,-1.9478,-1.680984352,-1.4773,-0.1008,0.1416,0.7979,-0.1137,-1.0222,0.1342,-0.4231,-0.831,-1.529,0.1139,-0.4325,0.1728,-0.1396,0.6361,-0.7966,-0.2494,0.5928,0.27064,-0.5932,-0.5336,0.9503
741,not_cohort,0.0997,-1.906018519,0.7394,0.9701,-0.1459,-1.6428,1.804,2.59052084,-1.1118,0.4535,0.0095,0.3752,0.8023,-0.2639,-1.4353,0.3075,0.0475,-3.973,1.2163,1.0972,0.3638,-0.5209,-0.5914,-0.4751,-0.4853,0.1489,2.440112,-0.5254,0.7588,0.2838
742,not_cohort,-1.021,-1.235185185,0.5557,0.6506,-0.5909,0.0472,-0.7852,-3.777593716,-0.4602,0.0952,0.4145,0.1924,0.0722,0.6417,1.9035,0.4012,-0.7346,-2.0515,-0.7557,-0.8877,0.818,-1.1291,-0.5149,-0.7564,-0.1227,0.6275,-2.308192,-0.1996,-0.828,0.027
743,not_cohort,-0.0528,0.800694444,0.5901,0.5608,-0.7726,-3.0687,0.2548,1.383060864,0.368,-0.9763,0.0286,-0.0464,1.8596,-0.504,0.094,0.8409,0.604,-1.26775,0.6428,0.6788,-0.3506,-0.5458,-0.6885,-0.144,-0.7965,0.1827,0.5644,-0.6175,0.7727,0.4553
744,not_cohort,-0.27,5.80787037,0.4947,0.1572,1.8557,-0.298,2.0662,2.815866252,1.25,-0.4298,1.3588,0.1154,-0.0646,0.8167,0.4041,0.0695,0.8171,0.467,-0.6282,-0.5973,0.6694,0.5692,0.8618,-0.274,-0.5227,0.0883,-2.060128,-0.1142,0.6221,-0.0816
745,cohort,-0.3598,-1.108796296,-0.2073,0.6583,0.7627,0.5833,-0.0828,-2.32771753,0.0413,1.2911,-0.4195,1.2882,0.4772,0.655,-0.4648,0.1979,-0.3498,2.61175,-0.0611,0.3172,1.3283,-1.3689,-0.5682,0.2217,-0.5667,0.6639,1.591472,-0.4369,0.5207,1.7443
746,cohort,0.0028,-3.154320988,0.4601,0.2864,-0.1895,-0.1611,0.878,1.379798928,-0.5412,-0.0508,1.1149,0.4134,1.6929,0.7379,0.6429,0.278,0.8884,-0.315,0.2822,0.4901,1.5537,0.1311,-0.7991,0.2454,-0.1354,0.9684,1.484032,-0.0684,1.1743,1.319
747,not_cohort,-0.7281,-0.070138889,0.6842,0.5776,0.821,0.064,-1.012,-2.483420608,0.4133,-0.2197,-0.032,0.5869,1.4777,-1.2438,0.0018,0.652,-0.054,0.00475,0.2607,-0.2831,0.4664,-0.3228,-0.5055,-0.6589,-0.4134,0.691,0.329392,-0.2203,-0.0664,0.7808
748,not_cohort,-0.1515,-0.778240741,0.8898,0.3194,0.7554,-1.36,2.0084,2.59052084,-0.7672,-1.0574,0.2753,-0.6382,1.7939,0.2934,-0.7686,-0.2313,0.3318,4.26825,1.7799,0.3534,1.3886,-0.3796,0.198,0.5662,-0.4053,-0.927,1.611872,0.4341,0.8981,1.466
749,not_cohort,-0.4218,-0.201851852,0.3067,0.7464,-0.5451,-1.3272,-0.9742,2.157227008,-0.9848,-1.2344,0.7294,-0.8294,0.5118,-0.9556,-0.7105,0.1554,-0.6415,3.1755,1.489,0.0058,-0.7817,2.2508,0.4677,2.4862,-0.7535,-1.1225,0.07344,-0.3393,1.2874,0.5074
750,not_cohort,-0.5759,2.682175926,0.3141,1.0248,-0.5046,-0.5229,1.17,1.007394568,-0.5287,-0.0988,1.063,0.7513,0.3884,0.2864,0.1993,0.9888,-0.4985,1.8695,0.7927,-0.4805,0.3298,-0.3853,-0.0324,-0.2826,-0.89,0.7123,-0.409632,-0.634,-0.2245,1.0824
751,not_cohort,-0.2848,1.272916667,0.2017,-0.1533,-0.1961,-0.358,-0.2084,2.268132832,1.9146,-0.9299,0.3141,-0.9612,-0.6887,0.0261,-0.3957,-2.2511,0.5646,6.3235,1.3334,0.0403,0.7038,4.0992,1.933,3.3216,-0.9255,-1.8633,-1.209312,0.5394,0.5627,0.7946
752,not_cohort,-0.3696,-0.276388889,0.4387,-0.063,-0.327,-1.1981,1.804,2.8338069,0.2077,-0.0635,1.1614,0.3376,0.9647,-0.9574,0.6207,1.1143,0.8333,-0.07675,-0.7788,-0.6971,1.1882,-0.7403,-1.0328,-0.1121,-0.413,0.64,-2.208368,0.766,-0.329,1.1341
753,not_cohort,-0.0629,-2.552777778,0.0831,0.5174,-1.2337,0.1334,2.2626,1.461890984,-0.7432,-0.1892,-0.2262,0.2697,1.3199,0.0446,0.8994,-0.1899,1.2388,1.83375,-0.6449,-0.0067,1.9095,-0.8999,-1.3136,-0.6352,-0.5513,0.1692,0.167552,3.8047,1.4116,0.0145
754,not_cohort,-0.1332,-1.365277778,0.2984,-0.1943,0.9952,-0.3309,1.5184,1.443950336,0.6807,1.2166,-1.0836,0.4899,-0.5872,-0.5341,0.0635,0.8415,1.2596,-0.096,0.5863,0.5569,2.3194,-0.1626,-0.3724,-0.3533,-0.422,1.7686,2.19776,1.3128,-0.5186,1.3565
755,not_cohort,-0.8948,2.439814815,0.4593,0.6662,-0.4917,-0.5039,1.2938,-0.071218936,-0.1424,-0.0194,1.0878,0.5342,0.8758,0.3932,-0.4039,0.309,-0.4595,1.83375,0.1333,0.3935,-0.2694,-0.4789,-0.7515,-0.8878,-0.1149,0.4143,3.14976,-0.1219,0.8583,2.9902
