index,clinical,EGFR,CDH1,ESR1,GATA3,H3F3B,MKI67,ACTA2,VIM,CASP3,ERBB2,TP53,KRT19,PGR,MYC,FN1,KRT14,SNAI2,MS4A1,VWF,KRT5,CD44,PTPRC,CD68,CD3E,CA9,KRT8,KRT7,RPS6
TCGA-E2-A1IN,not_cohort,-0.5407,0.9157,0.8207,0.5651,-0.3141,-1.3817,1.324,0.7934,-0.1819,-0.3097,0.9987,0.1581,1.205,-0.0066,1.4159,0.117,0.9626,-1.3408,-0.0967,-0.4756,0.672,-0.5619,-0.4608,-0.8613,-0.8548,0.2262,0.0386,0.4554
TCGA-E2-A1IO,cohort,0.150966667,0.6152,0.2412,0.0779,-0.4103,-0.313,0.5997,0.2967,-1.4311,0.1186,-1.1258,0.0038,0.6861,0.058,1.0273,0.733,1.2519,0.21745,0.5076,-0.2758,0.0504,0.8111,-0.3606,0.8281,-1.1007,-0.8561,0.5679,-0.4884
TCGA-E2-A1IU,not_cohort,0.1895,0.1139,0.9686,0.1847,0.454,-0.8604,-0.5131,-1.0802,-0.9385,0.2807,-0.2419,0.1339,0.9682,-0.2254,-1.1079,0.8601,-0.7097,0.9517,0.5123,-0.233,-0.0788,0.0595,-0.6316,-0.1756,-0.8646,0.0206,0.6854,-0.2644
TCGA-E2-A1L6,cohort,0.0785,0.2786,0.3554,0.4801,-0.079,-0.1894,0.6444,-0.3111,-0.6347,-0.2828,0.2666,-0.4037,1.4699,-0.0653,-0.2319,0.4133,0.9453,0.3921,-0.2999,0.0067,0.7266,0.1243,0.3585,-0.4,-0.9353,0.043,0.6938,0.2166
TCGA-E2-A1L8,not_cohort,-0.5711,-1.3173,0.566,0.7861,0.5466,-0.9277,0.2738,0.6274,-0.2366,-0.2958,0.531,-0.4532,1.0481,-0.0637,0.4945,-0.7409,0.7484,-0.1741,-0.3512,0.2021,0.1087,-0.1776,-0.8839,0.0775,-0.2127,0.4388,-0.8329,1.1293
TCGA-E2-A1L9,not_cohort,-0.1113,0.482,0.5232,0.735,-0.4865,-0.5983,1.2495,1.0042,0.7556,-0.4304,0.8423,-0.4141,0.6484,-1.4324,1.566,-0.263,1.6775,-0.9426,-0.3381,0.2293,0.5605,0.2448,1.0419,-0.237,-0.0353,0.3928,0.0635,0.202
TCGA-E2-A1LA,not_cohort,-0.9537,0.4535,0.5714,0.6693,2.1262,0.2751,0.6096,0.518,-0.8293,0.2623,-0.1473,1.5491,-0.3451,1.0542,0.0838,0.4657,0.1197,1.0043,-1.7934,-1.2182,0.9113,0.6111,0.7312,1.1057,-1.0913,0.9223,0.303,-0.6832
TCGA-E2-A2P5,not_cohort,-0.9144,-2.4554,0.3885,0.7248,-1.0772,0.8864,0.5014,-0.1565,0.3298,-0.6014,1.202,-3.1532,0.8282,1.5038,-0.0983,0.3656,-0.5475,-1.1264,0.4425,0.3541,-1.1524,-0.7977,-0.9158,0.2511,-1.1114,0.4757,0.2055,1.4365
TCGA-E2-A2P6,not_cohort,-1.2242,-1.8596,0.8927,0.7395,-0.5212,0.1552,-0.7776,-0.3963,0.1853,0.2603,-0.8566,0.6493,-0.7683,-1.4643,-1.219,-0.1418,-0.5869,-0.6386,-0.3331,0.1327,1.1127,-0.474,-0.1915,-0.425,-0.9256,1.3549,-0.4823,0.0368
TCGA-E2-A56Z,not_cohort,-1.8376,0.6124,0.8778,0.7634,1.6838,-0.5892,-0.3103,-0.7748,0.7869,-0.2464,-0.0372,0.8394,-0.0781,-0.5028,-0.6852,-0.5226,-1.022,-0.9989,-1.0758,-2.1523,-2.1412,-1.2245,-1.547,-0.3194,0.1392,-0.1371,-0.7327,3.8509
TCGA-E2-A570,not_cohort,-1.2288,-0.4596,0.3398,0.7013,0.0658,-0.8198,1.0122,0.7562,-0.1433,-0.0128,-0.1128,1.2916,0.9844,-0.969,0.7477,0.0725,0.568,-0.9228,-1.416,0.5761,0.7656,-0.9394,-0.8631,-0.5735,-0.6451,1.0679,-0.2386,0.2151
TCGA-E2-A572,not_cohort,-2.41,0.1572,0.0195,1.0412,1.5953,-2.0515,-0.8096,-1.6904,-2.9902,0.1613,-0.7805,1.524,-0.4309,-0.6415,-3.0175,0.9758,-3.1663,-1.5411,0.0962,0.1764,-1.4217,-2.6505,-1.3955,-1.828,-0.4454,1.7688,0.194,1.2437
TCGA-E2-A576,not_cohort,-2.0047,-2.2554,0.702,0.485,0.8134,-0.0421,0.0239,-0.7875,-0.0723,0.4511,-0.3878,1.6531,0.4975,0.6619,-1.538,0.3577,-1.5267,0.0097,-0.3462,0.3198,-0.207,-1.7153,-1.0377,-0.2527,-1.2584,1.2264,-0.3372,1.6474
TCGA-E2-A9RU,not_cohort,-1.5979,-0.2671,0.225,0.4059,0.4373,0.4985,0.5568,0.4637,-1.5284,-0.3235,-0.4239,1.2732,-0.5679,0.7868,0.1602,-0.3888,-0.3696,-1.9118,-0.8908,1.0219,0.2102,-1.4011,0.6847,-0.9466,2.1031,1.2091,-0.6837,2.4341
TCGA-E9-A1NE,not_cohort,1.0291,0.9878,0.1712,0.3267,1.0295,0.0048,-0.3517,-0.3291,0.4693,-0.579,-0.6246,0.0657,0.0533,0.6549,0.1074,0.3737,0.5073,1.7007,0.683,-0.6694,0.0513,2.0943,0.347,1.648,-1.0556,0.7576,0.4544,-1.0466
TCGA-E9-A1NF,not_cohort,0.5077,-0.1399,0.7759,-0.5196,0.1727,-0.2692,2.1242,1.649,1.0075,-0.5873,0.2858,-1.215,-0.2283,-0.7439,1.9222,-1.2446,2.0626,-0.9574,1.2588,0.2182,0.1653,-0.063,0.6406,0.009,1.3057,-0.9862,-1.2223,-0.0285
TCGA-E9-A1NG,not_cohort,0.4052,-0.0802,-0.0752,0.0648,0.6646,-0.6555,1.752,1.7666,0.9089,-0.4902,0.3713,0.7366,0.4289,-0.8605,2.254,-0.1312,1.1586,-1.0233,0.6943,-0.0927,0.512,0.6997,0.9627,-0.1556,1.0888,0.7965,0.6106,-0.4246
TCGA-E9-A1NH,not_cohort,0.1852,-0.0856,0.764,0.551,-1.0373,-1.2718,1.3774,0.6527,-0.364,0.0099,0.6954,0.1707,-0.0067,-1.6191,1.4614,0.3037,0.5416,-0.2468,0.5034,0.5293,0.2127,-0.0954,-0.0351,-0.2184,1.0264,0.6736,0.2368,0.1921
TCGA-E9-A1NI,not_cohort,-0.4759,0.2516,0.8189,0.6335,1.1521,0.149,0.3809,0.2865,0.6528,-0.179,0.6958,0.9772,0.2924,-0.5397,0.9038,-1.4809,0.8098,-1.309,-0.3769,0.7792,-0.5038,-0.7435,-0.0998,-1.0232,1.3927,1.7141,-1.8296,-0.7589
TCGA-E9-A1R2,not_cohort,-0.1712,0.9325,0.5186,0.744,0.8459,-0.6887,-0.439,-0.7383,1.1082,0.4102,-0.0011,0.8998,-1.1101,0.8407,0.0051,0.1317,-0.0023,0.6293,0.5721,0.7821,-0.3188,0.2298,-0.8843,0.3308,-1.2584,1.5054,-0.1365,-1.3028
TCGA-E9-A227,cohort,-0.0136,-0.1101,0.3918,0.3691,-0.7557,-0.4866,0.5628,0.4148,-0.4543,-0.5142,0.0677,-0.5351,0.8859,-0.6423,0.0652,0.1664,0.6886,0.30865,1.4688,0.1042,-0.5548,0.6415,-0.1784,1.0411,-0.7526,-0.4561,0.1603,0.5224
TCGA-E9-A22A,not_cohort,-0.254,0.527,-0.0296,0.6608,0.1821,0.8917,2.1242,1.3192,1.907,-1.1938,0.6896,-0.0351,-0.5733,-0.6247,1.616,-0.0534,1.2899,-0.1857,1.2183,0.0875,0.1385,0.5953,0.581,1.1747,-0.2189,1.2964,-0.1621,-1.0466
TCGA-E9-A22B,not_cohort,-0.2224,1.1522,0.619,0.3792,1.7185,-0.7722,1.1482,0.6302,1.2103,-0.2539,0.5254,0.4812,-0.8269,0.1914,0.8703,0.3875,0.3494,-0.9435,0.9417,-0.2144,0.5887,-0.3665,0.3267,-0.1879,-1.2584,0.4601,0.3435,-0.532
TCGA-E9-A54X,cohort,-0.048633333,0.6669,1.0484,0.7604,0.5256,-0.776,-2.5878,0.0099,-0.3352,-0.5523,-0.9634,1.0953,1.248,-0.8521,-2.7253,-1.0885,-3.7448,-0.84805,-3.8606,0.3649,-2.518,-2.8592,-2.4809,-2.8636,2.166,0.96,-1.9141,0.2695
TCGA-E9-A54Y,not_cohort,-2.897,-0.0994,0.7508,0.7182,0.8434,-0.0942,-1.6952,-2.2422,-1.8589,0.2852,0.0961,2.3032,0.1599,-1.7611,-2.2567,-0.3238,-3.567,0.3856,-2.8026,0.9595,-2.256,-2.2087,-1.5077,-0.901,-0.0409,3.1351,-0.5981,1.7088
TCGA-E9-A5FK,not_cohort,-0.9342,-1.4471,0.3052,0.3926,-0.0012,-1.6336,0.8404,1.2736,-1.3077,-0.1002,0.577,0.5887,0.6635,-0.4239,-1.0821,1.0184,-0.3213,1.7046,2.1889,0.3476,0.4924,0.5116,0.2301,2.0544,-0.3333,0.6269,0.7435,1.3737
TCGA-E9-A6HE,not_cohort,-1.2836,-3.2085,0.4104,0.3158,0.2889,-0.283,1.0954,0.556,-0.4501,0.3743,-1.5433,1.299,0.7247,-0.3898,-0.0022,0.4523,-0.333,-0.8325,0.0646,-0.0069,-1.0078,-1.1368,0.8509,-0.0313,0.6867,0.8751,0.021,1.1014
TCGA-EW-A1IX,not_cohort,0.2697,0.8333,0.2507,0.7616,-0.3303,-1.1716,0.5005,0.5755,-0.7266,0.3121,0.0599,-0.2577,1.3937,-0.3005,1.1652,0.0917,0.1772,0.1413,-0.0868,0.2645,0.1934,0.1193,-0.2081,-0.2383,-1.1168,-0.1224,0.0395,-0.3668
TCGA-EW-A1IY,not_cohort,0.4564,0.2213,0.3073,0.3589,-0.4793,-0.0016,0.9854,-0.1524,1.5966,-1.318,0.5611,-2.1715,0.8552,-1.0938,0.6279,0.1115,1.5418,1.3097,-0.9129,-0.6757,-0.0024,1.4686,0.1527,1.2784,-0.7127,-2.3229,0.2247,-0.2821
TCGA-EW-A1IZ,not_cohort,-0.7752,-1.4277,0.2808,0.4172,0.8937,-0.1317,-0.7774,-0.0355,1.4766,-0.1392,0.4805,0.2598,-1.0095,-0.3048,-1.3803,0.5475,-1.1486,1.9211,0.5642,-0.1107,-0.1213,1.6097,0.7086,1.7791,-1.2584,0.1508,0.3839,-0.0702
TCGA-EW-A1J1,not_cohort,-1.1236,0.8915,0.688,0.7548,0.0347,-0.4406,-1.2208,-1.552,-0.6948,-0.0774,-0.3374,0.9715,1.2633,0.1978,-0.7546,-0.9233,-0.8506,0.4654,-0.8157,-1.8984,1.9104,0.8069,0.0609,0.4274,-1.1321,-0.6322,-1.0539,1.0924
TCGA-EW-A1J2,cohort,0.1414,-1.2755,0.6501,0.4093,-0.0258,-1.4988,0.9496,0.7272,-0.3207,0.4398,-0.2186,0.1537,0.7232,0.146,1.1463,0.9324,0.7868,-0.04495,0.755,0.2636,0.6874,0.5461,1.104,0.3235,-0.9662,-0.5536,0.7543,-0.1235
TCGA-EW-A1J5,not_cohort,0.1037,-1.7702,0.4852,0.5219,0.5756,0.5516,-0.2351,-0.7857,0.994,0.411,-0.6767,0.0213,1.3302,0.0747,-0.2453,0.1408,-0.8033,1.0664,0.2461,-0.1464,0.8078,1.1889,1.1001,0.9408,-0.9177,0.3426,0.1798,-1.2946
TCGA-EW-A1J6,not_cohort,-1.341,0.4113,1.0313,1.1816,0.2005,-0.8365,-0.9929,-0.6944,0.3419,-0.6509,0.6297,0.1904,0.6981,0.3007,-1.9656,-0.078,-0.5502,1.2425,-1.1585,-1.7233,0.2336,0.6831,-0.7638,0.5515,-0.7205,-0.5609,-0.1833,-0.4894
TCGA-EW-A1OX,not_cohort,-0.5031,1.4795,0.6341,0.9852,1.9171,-0.1503,-1.6376,-2.7793,-0.9782,-0.3832,-0.2194,-0.5669,0.1385,-0.8122,-1.8422,-1.1415,-1.8749,-1.9118,-0.7214,-2.5912,-0.0679,-3.0433,-2.8967,-3.0425,-1.0974,-1.1813,-1.3216,-1.1586
TCGA-EW-A1OY,not_cohort,-0.8724,0.8194,0.9772,0.546,1.6881,0.5156,-0.2755,-0.8586,-0.1597,0.1027,-2.6737,0.6496,0.8049,1.1891,0.0718,-0.0324,-1.5594,-0.279,0.1545,-0.7629,-0.2309,-0.4689,-0.2113,-0.4077,0.1606,0.3329,0.0602,0.5622
TCGA-EW-A1P0,not_cohort,-1.1681,0.6335,0.4234,0.8043,-1.0826,-0.0355,-0.3548,-1.0619,-0.2837,-2.7527,0.2166,0.0258,-1.4148,1.0314,-0.1631,-2.1027,-1.2956,-0.1502,-0.9153,-0.8798,-2.2628,0.1531,0.1595,0.0028,-1.2584,1.0447,-1.9488,0.6011
TCGA-EW-A1P3,not_cohort,-0.5563,-0.4744,0.6257,1.0216,1.2346,0.0997,0.6761,0.0933,-0.6974,0.5412,-0.4767,1.4216,0.8579,-0.6768,-0.3572,0.4543,0.102,0.3663,-0.5168,0.7899,-0.6501,-0.7461,-0.5738,-0.2669,-0.253,1.9827,0.3398,-0.0503
TCGA-EW-A1P5,not_cohort,-0.8186,0.9698,0.9675,0.568,0.74,-0.5129,-0.7548,-0.9554,0.244,-0.5402,-0.4604,0.5257,1.4378,-1.0495,-0.0123,0.0807,-0.5725,-0.7597,-0.7955,0.4945,-0.4199,0.217,1.0694,-0.0868,-1.0736,0.7232,-0.068,-1.7281
TCGA-EW-A1P6,not_cohort,-0.6314,-0.2259,0.899,0.3812,-0.1532,-0.2758,-0.4933,-0.512,-0.5829,-0.2279,0.6302,1.0457,1.7178,0.4082,0.4809,-0.123,-0.4411,0.5847,-0.6815,0.7603,0.3766,-0.3665,-0.5563,-0.6218,-1.2584,0.903,-0.155,0.1179
TCGA-EW-A1PA,not_cohort,0.2989,1.0069,0.9892,0.7426,0.3949,0.369,-0.0498,-0.3621,1.0411,-0.568,-1.2565,-0.4075,-0.26,-0.1571,-0.481,0.4787,-0.3037,0.9921,0.8692,-0.2126,0.5511,0.1772,-0.8781,0.1122,-0.1916,-0.6982,0.5199,-1.2636
TCGA-EW-A1PC,not_cohort,-1.4085,0.5423,0.2463,0.4619,1.1645,1.6062,-0.9692,-1.0289,0.0525,0.2317,0.2918,0.0439,-0.484,-0.043,0.584,-0.7316,-0.1055,-1.6262,-1.1665,0.6863,-1.552,-1.3337,-0.7953,-1.2049,-0.9575,0.0851,-0.8777,0.4059
TCGA-EW-A1PE,not_cohort,-0.284,0.7394,0.9951,0.4925,-1.0504,0.0695,-0.3986,-0.1994,-0.0328,-0.1604,-0.3398,0.307,0.7079,-1.2151,0.6257,-0.3679,0.0488,-0.0822,1.1075,0.4747,-0.1023,0.852,1.4192,0.3934,-0.8038,0.3598,-0.1999,-1.6215
TCGA-EW-A1PF,cohort,0.119983333,1.4878,0.7407,-0.0394,-0.514,0.0812,0.5089,0.2153,0.7264,-0.3393,-0.0977,-0.1138,0.1041,-0.1194,1.0454,0.5762,0.8224,0.36375,1.101,-0.3924,-0.2999,0.4386,0.0127,0.1716,-1.2584,0.6287,0.481,-1.1972
TCGA-EW-A1PG,not_cohort,1.6033,-0.2188,0.0364,-0.2482,0.6444,-2.0565,1.4755,0.3541,-1.362,-0.0979,0.4731,0.0935,0.6165,1.6397,0.8281,1.1163,1.3427,-0.1172,-0.6989,0.6708,1.7488,-0.4296,-0.7564,-0.5297,0.837,0.4296,1.4651,1.0192
TCGA-EW-A2FS,not_cohort,-0.42,0.8578,0.5402,0.7406,3.1087,-0.927,0.479,0.4146,1.0888,0.03,-0.1392,0.7893,-0.6437,0.546,-0.9606,0.9858,-0.4631,1.351,-0.771,-0.5052,0.3681,0.1111,-1.3348,0.7392,-0.7825,0.3023,0.6436,-0.0239
TCGA-EW-A2FV,not_cohort,0.5871,0.976,0.1492,0.4107,1.0776,1.1836,-0.1382,-0.0266,1.5407,-0.2972,0.6491,0.537,0.4228,0.1564,-0.2788,0.5576,0.2459,0.8049,1.2189,0.7369,-1.3317,0.6394,0.2782,0.5959,-1.2584,2.1276,0.4882,-0.6802
TCGA-EW-A2FW,not_cohort,-1.2452,0.9357,0.8606,1.1954,-0.7124,0.7976,0.5626,-0.4809,0.3154,0.0339,0.4058,0.5319,0.0576,-0.8927,-0.324,-0.6403,0.0067,-1.0408,-0.6006,-2.232,0.1407,-0.9665,-0.431,-0.554,0.0594,0.6525,-0.7732,-0.2247
TCGA-EW-A3E8,not_cohort,-0.4826,-0.1223,0.141,0.2951,0.676,-1.0089,-0.3365,0.2876,-1.2137,0.4697,-0.4747,0.7385,0.3864,-0.1465,-0.6121,0.1807,-0.7686,1.6364,1.1339,0.1669,0.3608,0.9079,0.2295,1.1961,-0.8587,0.3337,-0.0028,0.3731
TCGA-EW-A423,not_cohort,-1.6579,0.0015,0.8656,0.6893,-0.925,-0.8808,-0.6148,-0.4666,-0.0158,0.259,-0.1217,1.426,-1.0575,-1.9001,-1.5871,0.0413,-0.8454,-0.5069,-0.4487,0.6382,-1.6966,-0.4716,0.5218,0.4729,-1.2584,0.419,-0.2794,-0.0998
TCGA-EW-A6SA,not_cohort,-1.3988,0.7268,0.9526,1.1898,3.0151,0.6921,-0.9567,-2.0258,0.2844,-0.2553,0.8777,0.7348,-1.5802,-0.3251,-1.0786,-1.7462,-1.6103,-1.3492,-1.9325,-3.3273,-2.3753,-2.2129,-2.6417,-1.8647,-0.2134,0.5443,-1.8788,0.4703
TCGA-EW-A6SC,cohort,0.035216667,-1.6539,0.716,0.5439,0.243,0.3091,0.3922,0.4816,-0.2541,-0.2954,-0.5716,0.398,0.4094,0.3076,0.917,0.6017,0.7304,0.00775,0.587,-0.9331,-0.6708,0.1988,0.111,-0.2958,-0.0226,0.2956,0.2248,-0.5179
TCGA-GI-A2C8,not_cohort,-0.0594,-0.2521,0.3722,0.4977,-0.8047,-2.0242,0.616,0.1003,-1.1246,-2.5132,-1.7908,-1.2696,-0.9044,-0.8261,0.6682,-0.3197,0.6505,-1.086,0.4883,-2.3515,3.2527,0.5586,0.9922,-0.0343,-1.2584,-1.3431,-0.3403,-1.0632
TCGA-GM-A2D9,not_cohort,-0.9943,-0.0559,0.6731,0.512,-1.6339,-1.2817,0.4313,0.3923,-0.2409,-0.1001,0.4986,1.0953,-0.2417,-1.4143,0.0673,0.3242,-0.1925,0.213,-0.5669,1.0317,0.012,-0.5803,-0.4988,-0.0528,-0.3436,2.1285,0.0794,1.1915
TCGA-GM-A2DC,not_cohort,-1.6108,0.416,0.3808,1.0683,0.7653,-3.773,-0.614,-1.0442,-0.7276,0.4173,-1.1858,1.0718,-0.0788,-0.0084,-1.3216,-0.5056,-0.4685,0.2844,-1.2662,0.0893,-0.2122,-0.885,-1.2729,-0.3055,-0.9229,0.7645,-0.695,-1.2118
TCGA-GM-A2DK,not_cohort,-0.5216,0.9592,0.7187,0.3703,0.8846,-1.1823,0.5353,1.0787,0.5346,0.212,-0.1677,1.2394,0.1202,0.1617,-0.231,0.7167,-0.5469,0.1228,2.3684,-0.3757,-0.4947,-0.3375,0.3866,0.4672,-0.8415,0.8202,0.5236,-0.2084
TCGA-GM-A2DL,not_cohort,-0.1312,-0.5945,0.2835,0.2141,-0.4479,0.2436,0.9643,1.1997,0.0562,-0.7957,-0.0742,-0.0887,1.0614,-0.5443,1.3602,-1.777,-0.0704,-0.634,0.0096,0.6084,-0.4339,-0.096,1.1024,-0.3827,0.0006,0.4798,-1.9314,0.8955
TCGA-GM-A2DM,not_cohort,-1.4905,0.0073,0.5076,1.0464,-0.9961,-1.5684,-0.9002,-0.8576,-1.7505,-0.6298,0.0837,-0.6079,1.1805,1.2639,0.0919,-1.009,-1.6744,-0.9503,-0.7264,-0.6302,1.8332,-0.0842,0.5804,-0.8022,0.6644,-0.3801,-1.058,0.7103
TCGA-GM-A2DN,not_cohort,0.0313,-0.1529,0.3884,0.5069,-0.5035,-0.0627,0.8816,0.3116,0.7314,-0.207,-0.1552,-0.1319,0.2774,-0.3393,-0.3264,1.087,0.0396,0.8866,-0.6021,0.5239,0.689,1.2894,0.0587,1.3262,-0.0218,-0.563,1.113,0.4764
TCGA-GM-A2DO,not_cohort,-1.1878,-0.4135,0.0234,0.2709,0.9444,0.2889,-1.8848,0.2042,0.5903,-0.5284,0.3042,0.534,0.5751,-1.0674,-0.9043,-0.302,-0.5355,2.0479,-1.2858,-0.3865,0.5496,2.1364,0.6564,2.3445,-1.2584,0.2522,-0.3168,0.9962
TCGA-GM-A3NW,not_cohort,-0.6336,-2.014,0.3952,0.6468,-0.6782,-1.1257,-0.4094,-0.8056,-1.5605,0.3538,-0.4417,0.8323,-1.0857,0.4987,-1.6881,0.7704,-0.695,0.1245,-0.1344,0.1737,1.2917,-0.4705,-0.9382,0.1484,-0.8465,-0.3069,0.6016,0.476
TCGA-GM-A3NY,not_cohort,-0.6707,-1.9114,0.6556,0.9698,-0.3637,-1.2009,0.9358,-0.1677,0.3353,-0.2019,0.8571,0.9233,-0.5214,-1.1404,-0.74,0.8201,0.5533,0.0822,-0.7818,0.5061,-1.5494,-0.9499,-1.9373,-0.0027,0.6574,0.8042,0.4873,0.8691
TCGA-GM-A3XG,not_cohort,0.1318,0.4186,-0.2223,0.2483,0.8048,-2.7045,3.0095,0.9854,-1.3524,0.3378,0.491,-0.6206,1.0435,0.7013,-2.2766,1.6203,1.9889,-0.3451,-0.0586,0.9601,-0.3507,-1.5416,-1.9886,-0.246,-1.2584,0.415,1.6068,1.7379
TCGA-GM-A3XN,cohort,0.052983333,-1.9275,-0.1685,0.4665,-0.6204,-0.8326,0.9174,0.9274,-0.675,-0.2871,0.6384,0.4149,0.9545,0.972,-0.0549,0.8112,0.8768,0.33155,1.1748,0.2968,-0.8864,0.1186,0.5056,0.7625,-0.1472,-0.2281,0.8313,1.0244
TCGA-GM-A4E0,not_cohort,0.0981,-2.3287,0.1454,0.1542,-0.4362,-2.0052,0.8416,1.7885,-0.4359,-0.4507,-0.2685,0.194,0.4395,0.6615,-0.5375,0.7373,0.2564,-0.0986,3.4313,0.0826,-0.5381,0.3616,0.4712,1.1674,-0.6365,-0.752,0.598,1.1122
TCGA-GM-A5PV,not_cohort,-0.6005,-1.2994,0.8618,0.7021,0.5467,-2.3188,0.3204,-0.6275,-1.359,0.3129,0.4372,1.1569,0.6439,0.017,-2.6415,1.2807,-0.6275,-0.9754,-0.7022,0.8614,0.2503,-0.5577,-0.8077,0.2298,-1.2584,0.7793,1.0631,1.1293
TCGA-GM-A5PX,not_cohort,-1.0294,-2.8387,0.1274,0.6108,-0.2563,-3.4974,1.1561,1.1232,-0.6763,0.1251,-0.5663,-0.1244,0.4475,-0.5049,-0.0911,0.0847,0.8904,-0.2848,0.3067,0.772,-0.0836,-1.0169,-0.7745,-0.0046,-0.4694,-0.3272,-0.2068,1.2366
TCGA-HN-A2OB,cohort,0.179966667,-1.3496,0.114,0.1076,-0.4622,-2.0941,0.9086,0.6566,-0.9726,0.5657,-0.1515,0.3614,0.7352,0.6935,0.3408,1.1639,1.8558,0.04055,0.4262,0.4838,0.0503,-0.2661,-0.3291,-0.1246,-0.8708,0.1618,0.9243,0.7639
TCGA-LD-A66U,not_cohort,-0.8963,-0.3832,-0.0128,0.5367,0.1569,-2.0194,0.9942,0.1774,-1.1369,0.1979,0.3315,1.65,0.7558,0.7536,-0.8333,1.1931,0.1248,0.7159,0.4216,0.8687,-0.835,0.1369,-0.3636,1.2431,-0.365,1.9078,0.608,1.4886
TCGA-LD-A74U,not_cohort,0.4359,-0.8496,0.5217,0.2618,-0.8503,-0.5036,0.6406,1.2401,0.2538,-0.4007,-0.1161,-0.6221,0.0075,-0.3833,-0.0256,1.1354,0.811,-0.0567,1.973,0.3212,-0.8046,0.1627,1.343,0.045,-1.0786,-0.0825,0.773,0.6054
TCGA-LD-A7W5,not_cohort,-0.1448,0.671,0.7868,0.3125,0.4922,-0.5322,-0.2214,0.2689,-0.0095,-0.4614,0.592,-0.4702,-0.676,0.3107,-0.3866,0.8022,0.1788,1.6617,1.5041,-0.1469,-1.0074,1.1367,-0.5113,1.5938,-1.2584,-0.3026,0.6354,-0.3169
TCGA-LD-A7W6,cohort,0.0759,-0.672,0.5205,0.7804,0.0523,-0.0924,-0.2834,-0.45,-0.575,0.1056,0.2461,0.4221,0.6255,1.0542,-1.5682,0.7717,0.121,-0.01965,0.9133,0.1074,-0.0767,-0.0061,-0.7434,0.364,-0.5266,-1.1049,0.8021,0.1409
TCGA-LL-A440,not_cohort,1.0645,-0.7009,0.3016,-0.2333,-0.6233,-1.0629,1.0784,2.0191,-0.7645,-0.2369,-0.104,-0.6282,0.5727,1.2212,0.5025,1.1956,0.5998,0.2257,1.7778,0.058,0.4316,0.7009,2.6155,0.3988,-0.9735,-1.3942,1.0616,0.0505
TCGA-LL-A442,not_cohort,-1.4117,0.5746,1.0318,0.6887,-1.665,-0.4658,0.044,-1.5778,-0.5392,0.1407,-1.5525,0.8847,1.1356,-0.1208,-1.3403,-2.2772,-1.9289,-1.9118,-0.2439,-1.8451,0.8302,0.126,-0.1444,-1.9937,-1.2584,-0.1981,-2.6034,-1.1713
TCGA-LL-A50Y,not_cohort,-1.7874,-0.6654,0.6781,0.653,0.7447,-1.324,-0.5726,-0.4536,-0.6886,0.5759,-0.2698,0.9559,0.8091,-1.6803,-0.9162,-0.178,-1.2541,0.9234,-0.3638,0.5976,-1.3638,-0.7327,-0.1937,0.0667,0.321,1.023,-0.7237,0.3635
TCGA-LL-A5YP,not_cohort,0.0702,-0.1992,-2.0535,-1.8786,2.2075,0.4498,1.4196,1.4815,0.6299,-0.9307,1.1899,-0.4587,-1.4546,1.0148,0.3746,0.036,0.5393,0.1645,-0.2742,0.7228,0.7034,0.053,0.4856,0.0713,-0.5218,-1.5182,-0.2152,-0.3466
TCGA-LL-A6FP,not_cohort,-2.8382,-2.7104,0.6103,0.7759,-0.8982,-3.1004,-1.7855,-2.5298,-1.0964,0.3184,0.178,0.6946,-2.1272,-1.8203,-2.6904,0.2587,-2.212,-1.7568,-1.4074,-0.8217,-2.4936,-1.9943,-2.0399,-1.9543,-0.8718,1.1753,-0.4037,0.5407
TCGA-LL-A6FQ,not_cohort,-1.8925,0.4169,0.6129,0.5363,0.8622,-1.0217,0.3656,-0.0966,-0.4856,0.7379,-0.2831,2.6949,-0.3095,-1.4538,-0.6785,0.4653,-1.1765,-1.4405,-0.3056,0.4863,-0.9645,-1.4903,1.2368,-0.9478,-0.6494,2.0263,-0.2011,1.1222
TCGA-LL-A73Z,not_cohort,0.3098,-0.0985,-0.2366,-0.6144,0.1797,-0.7008,1.718,0.5203,-0.7638,-0.3182,0.1313,0.0471,0.1079,-0.0044,-0.723,1.3847,1.2452,0.6732,1.1892,1.187,0.0681,0.324,0.3053,0.613,-0.6956,-0.0309,1.1548,0.5094
TCGA-LL-A7SZ,not_cohort,-1.8447,-0.4396,-0.0846,-0.1525,0.3795,0.2842,0.4104,0.3686,-0.6187,-0.875,-0.2253,0.9541,0.1046,0.4889,-0.4603,0.2859,-0.9879,0.7669,0.1502,1.2524,-0.6165,-0.0725,1.8301,1.3835,-0.6352,1.6523,0.0529,0.6183
TCGA-LL-A8F5,not_cohort,0.9034,-0.001,-1.0485,-0.4239,0.9303,0.1487,0.8335,2.7263,-0.4265,-1.0497,0.7727,0.4737,-1.5335,0.9612,1.6475,2.3595,2.7009,0.3789,-0.4499,0.5992,0.3223,-0.3355,0.5186,0.4006,1.8975,1.385,1.9405,0.2889
